"id_product","id_supplier","id_manufacturer","id_category_default","id_shop_default","id_tax_rules_group","on_sale","online_only","ean13","isbn","upc","mpn","ecotax","quantity","minimal_quantity","low_stock_threshold","low_stock_alert","price","wholesale_price","unity","unit_price_ratio","additional_shipping_cost","reference","supplier_reference","location","width","height","depth","weight","out_of_stock","additional_delivery_times","quantity_discount","customizable","uploadable_files","text_fields","active","redirect_type","id_type_redirected","available_for_order","available_date","show_condition","condition","show_price","indexed","visibility","cache_is_pack","cache_has_attachments","is_virtual","cache_default_attribute","date_add","date_upd","advanced_stock_management","pack_stock_type","state","product_type"
"1000","0","0","22","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","21.000000","0.000000",,"0.000000","0.000000","16632",,,"0.000000","0.000000","0.000000","0.010000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:42","2024-11-29 17:25:56","0","0","1","combinations"
"1001","0","0","22","1","4","0","0",,,,,"0.000000","0","0",NULL,"0","21.000000","0.000000",,"0.000000","0.000000","19232",,,"0.000000","0.000000","0.000000","0.010000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:43","2024-11-29 17:37:47","0","0","1","combinations"
"1002","0","0","22","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","21.000000","0.000000",,"0.000000","0.000000","164171",,,"0.000000","0.000000","0.000000","0.010000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:44","2024-11-29 17:30:57","0","0","1","combinations"
"1003","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","31400",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:44","2024-11-29 00:53:44","0","0","1","combinations"
"1004","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","31402",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:45","2024-11-29 00:53:45","0","0","1","combinations"
"1005","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","31403",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:47","2024-11-29 00:53:47","0","0","1","combinations"
"1006","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.700000","0.000000",,"0.000000","0.000000","33126",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:49","2024-11-29 00:53:49","0","0","1","combinations"
"1007","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.700000","0.000000",,"0.000000","0.000000","33124",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:50","2024-11-29 00:53:50","0","0","1","combinations"
"1008","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","49.600000","0.000000",,"0.000000","0.000000","32726",,,"0.000000","0.000000","0.000000","0.080000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:51","2024-11-29 00:53:51","0","0","1","combinations"
"1009","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","31249",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:53","2024-11-29 00:53:53","0","0","1","combinations"
"1010","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","30959",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:54","2024-11-29 00:53:54","0","0","1","combinations"
"1011","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.700000","0.000000",,"0.000000","0.000000","33123",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:55","2024-11-29 00:53:55","0","0","1","combinations"
"1012","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","29.900000","0.000000",,"0.000000","0.000000","30960",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:56","2024-11-29 13:34:37","0","0","1","combinations"
"1013","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","49.600000","0.000000",,"0.000000","0.000000","32718",,,"0.000000","0.000000","0.000000","0.080000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:57","2024-11-29 00:53:57","0","0","1","combinations"
"1014","0","0","23","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","49.600000","0.000000",,"0.000000","0.000000","32716",,,"0.000000","0.000000","0.000000","0.080000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:58","2024-11-29 00:53:58","0","0","1","combinations"
"1015","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","19.000000","0.000000",,"0.000000","0.000000","499",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:53:59","2024-11-29 00:53:59","0","0","1","combinations"
"1016","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","19.000000","0.000000",,"0.000000","0.000000","2446",,,"0.000000","0.000000","0.000000","7.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:00","2024-11-29 00:54:00","0","0","1","combinations"
"1017","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","19.000000","0.000000",,"0.000000","0.000000","2449",,,"0.000000","0.000000","0.000000","26.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:01","2024-11-29 00:54:01","0","0","1","combinations"
"1018","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","3611",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:02","2024-11-29 00:54:02","0","0","1","combinations"
"1019","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","16278",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:03","2024-11-29 00:54:03","0","0","1","combinations"
"1020","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","16279",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:03","2024-11-29 00:54:03","0","0","1","combinations"
"1021","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","19960",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:04","2024-11-29 00:54:04","0","0","1","combinations"
"1022","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","3574",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:05","2024-11-29 13:34:44","0","0","1","combinations"
"1023","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","19984",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:06","2024-11-29 00:54:06","0","0","1","combinations"
"1024","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","19778",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:07","2024-11-29 00:54:07","0","0","1","combinations"
"1025","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","19774",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:08","2024-11-29 00:54:08","0","0","1","combinations"
"1026","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","19786",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:08","2024-11-29 00:54:08","0","0","1","combinations"
"1027","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","18194",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:09","2024-11-29 00:54:09","0","0","1","combinations"
"1028","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","18196",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:10","2024-11-29 00:54:10","0","0","1","combinations"
"1029","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","3533",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:10","2024-11-29 00:54:10","0","0","1","combinations"
"1030","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","33130",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:11","2024-11-29 00:54:11","0","0","1","combinations"
"1031","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","3618",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:12","2024-11-29 00:54:12","0","0","1","combinations"
"1032","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","19503",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:13","2024-11-29 00:54:13","0","0","1","combinations"
"1033","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","17332",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:13","2024-11-29 00:54:13","0","0","1","combinations"
"1034","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","18476",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:14","2024-11-29 00:54:14","0","0","1","combinations"
"1035","0","0","24","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.000000","0.000000",,"0.000000","0.000000","18209",,,"0.000000","0.000000","0.000000","0.100000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:14","2024-11-29 00:54:14","0","0","1","combinations"
"1036","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s12",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:15","2024-11-29 00:54:15","0","0","1","combinations"
"1037","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s11",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:16","2024-11-29 00:54:16","0","0","1","combinations"
"1038","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","17331",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:17","2024-11-29 00:54:17","0","0","1","combinations"
"1039","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18631",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:18","2024-11-29 00:54:18","0","0","1","combinations"
"1040","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18642",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:19","2024-11-29 00:54:19","0","0","1","combinations"
"1041","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18634",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:20","2024-11-29 00:54:20","0","0","1","combinations"
"1042","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s5",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:21","2024-11-29 00:54:21","0","0","1","combinations"
"1043","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18644",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:22","2024-11-29 13:34:52","0","0","1","combinations"
"1044","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s2",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:23","2024-11-29 00:54:23","0","0","1","combinations"
"1045","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s15",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:24","2024-11-29 00:54:24","0","0","1","combinations"
"1046","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby ",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:25","2024-11-29 00:54:25","0","0","1","combinations"
"1047","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18651",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:26","2024-11-29 00:54:26","0","0","1","combinations"
"1048","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18643",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:27","2024-11-29 00:54:27","0","0","1","combinations"
"1049","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s6",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:28","2024-11-29 00:54:28","0","0","1","combinations"
"1050","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s9",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:29","2024-11-29 00:54:29","0","0","1","combinations"
"1051","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s10",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:30","2024-11-29 00:54:30","0","0","1","combinations"
"1052","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18648",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:31","2024-11-29 00:54:31","0","0","1","combinations"
"1053","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18639",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:32","2024-11-29 00:54:32","0","0","1","combinations"
"1054","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","18640",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:33","2024-11-29 00:54:33","0","0","1","combinations"
"1055","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s18",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:34","2024-11-29 00:54:34","0","0","1","combinations"
"1056","0","0","25","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","14.500000","0.000000",,"0.000000","0.000000","baby s1",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:35","2024-11-29 00:54:35","0","0","1","combinations"
"1057","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32589",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:36","2024-11-29 00:54:36","0","0","1","combinations"
"1058","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22296",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:36","2024-11-29 00:54:36","0","0","1","combinations"
"1059","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22299",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:37","2024-11-29 00:54:37","0","0","1","combinations"
"1060","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22300",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:38","2024-11-29 00:54:38","0","0","1","combinations"
"1061","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22295",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:39","2024-11-29 00:54:39","0","0","1","combinations"
"1062","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22293",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:40","2024-11-29 00:54:40","0","0","1","combinations"
"1063","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22289",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:41","2024-11-29 00:54:41","0","0","1","combinations"
"1064","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32588",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:42","2024-11-29 00:54:42","0","0","1","combinations"
"1065","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32875",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:42","2024-11-29 00:54:42","0","0","1","combinations"
"1066","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32874",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:43","2024-11-29 00:54:43","0","0","1","combinations"
"1067","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32591",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:44","2024-11-29 00:54:44","0","0","1","combinations"
"1068","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32872",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:45","2024-11-29 00:54:45","0","0","1","combinations"
"1069","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32871",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:46","2024-11-29 00:54:46","0","0","1","combinations"
"1070","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32594",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:47","2024-11-29 00:54:47","0","0","1","combinations"
"1071","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32590",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:48","2024-11-29 00:54:48","0","0","1","combinations"
"1072","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32873",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:48","2024-11-29 00:54:48","0","0","1","combinations"
"1073","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32593",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:49","2024-11-29 00:54:49","0","0","1","combinations"
"1074","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32596",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:50","2024-11-29 00:54:50","0","0","1","combinations"
"1075","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","32595",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:51","2024-11-29 00:54:51","0","0","1","combinations"
"1076","0","0","26","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","26.900000","0.000000",,"0.000000","0.000000","22301",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:51","2024-11-29 13:35:07","0","0","1","combinations"
"1077","0","0","27","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","4.600000","0.000000",,"0.000000","0.000000","24980",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:52","2024-11-29 00:54:52","0","0","1","combinations"
"1078","0","0","27","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","4.600000","0.000000",,"0.000000","0.000000","20504",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1",,"0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:53","2024-11-29 00:54:53","0","0","1","combinations"
"1079","0","0","27","1","1","0","0",,,,,"0.000000","0","0",NULL,"0","9.000000","0.000000",,"0.000000","0.000000","15073",,,"0.000000","0.000000","0.000000","0.050000","2","0","0","0","0","0","1","301-category","0","1","0000-00-00","0","new","1","1","both","0","0","0","0","2024-11-29 00:54:54","2024-11-29 13:35:12","0","0","1","combinations"
